Time (s),Vehicle speed (km/h),Road grade (%)
0.0,0.0,0.0
1.0,2.000422622747048,0.0
2.0,2.000422622747048,0.0
3.0,3.000633934120572,0.0
4.0,5.00105655686762,0.0
5.0,6.001267868241144,0.0
6.0,8.001690490988192,0.0
7.0,10.00211311373524,0.0
8.0,11.002324425108764,0.0
9.0,11.002324425108764,0.0
10.0,14.002958359229336,0.0
11.0,14.002958359229336,0.0
12.0,16.00338098197638,0.0
13.0,19.004014916096956,0.0
14.0,19.004014916096956,0.0
15.0,19.004014916096956,0.0
16.0,19.004014916096956,0.0
17.0,19.004014916096956,0.0
18.0,16.00338098197638,0.0
19.0,14.002958359229336,0.0
20.0,14.002958359229336,0.0
21.0,14.002958359229336,0.0
22.0,14.002958359229336,0.0
23.0,14.002958359229336,0.0
24.0,16.00338098197638,0.0
25.0,19.004014916096956,0.0
26.0,21.004437538844,0.0
27.0,21.004437538844,0.0
28.0,18.00380360472343,0.0
29.0,16.00338098197638,0.0
30.0,16.00338098197638,0.0
31.000000000000004,10.00211311373524,0.0
32.0,10.00211311373524,0.0
33.0,8.001690490988192,0.0
34.0,8.001690490988192,0.0
35.0,8.001690490988192,0.0
36.0,8.001690490988192,0.0
37.0,10.00211311373524,0.0
38.0,13.002747047855811,0.0
39.0,14.002958359229336,0.0
40.0,18.00380360472343,0.0
41.0,18.00380360472343,0.0
42.0,18.00380360472343,0.0
43.0,18.00380360472343,0.0
44.0,19.004014916096956,0.0
45.0,19.004014916096956,0.0
46.0,19.004014916096956,0.0
47.0,19.004014916096956,0.0
48.0,19.004014916096956,0.0
49.0,19.004014916096956,0.0
50.0,18.00380360472343,0.0
51.0,14.002958359229336,0.0
52.0,14.002958359229336,0.0
53.0,14.002958359229336,0.0
53.0,14.002958359229336,0.0
54.0,14.002958359229336,0.0
55.0,14.002958359229336,0.0
56.0,14.002958359229336,0.0
57.0,11.002324425108764,0.0
58.0,11.002324425108764,0.0
59.0,11.002324425108764,0.0
60.0,11.002324425108764,0.0
61.0,11.002324425108764,0.0
62.00000000000001,13.002747047855811,0.0
63.0,13.002747047855811,0.0
64.0,13.002747047855811,0.0
65.0,13.002747047855811,0.0
66.0,13.002747047855811,0.0
67.0,13.002747047855811,0.0
68.0,13.002747047855811,0.0
69.0,13.002747047855811,0.0
70.0,13.002747047855811,0.0
71.0,13.002747047855811,0.0
72.0,13.002747047855811,0.0
73.0,14.002958359229336,0.0
74.0,16.00338098197638,0.0
75.0,18.00380360472343,0.0
76.0,19.004014916096956,0.0
77.0,21.004437538844,0.0
78.0,23.004860161591054,0.0
79.0,23.004860161591054,0.0
80.0,23.004860161591054,0.0
81.0,23.004860161591054,0.0
82.0,23.004860161591054,0.0
83.0,23.004860161591054,0.0
83.0,23.004860161591054,0.0
84.0,23.004860161591054,0.0
85.0,23.004860161591054,0.0
86.0,23.004860161591054,0.0
87.0,23.004860161591054,0.0
88.0,23.004860161591054,0.0
89.0,23.004860161591054,0.0
90.0,23.004860161591054,0.0
91.0,23.004860161591054,0.0
92.0,21.004437538844,0.0
93.0,19.004014916096956,0.0
94.0,19.004014916096956,0.0
95.0,16.00338098197638,0.0
96.0,16.00338098197638,0.0
97.0,16.00338098197638,0.0
98.0,16.00338098197638,0.0
99.0,16.00338098197638,0.0
100.0,16.00338098197638,0.0
101.0,16.00338098197638,0.0
102.0,16.00338098197638,0.0
103.0,16.00338098197638,0.0
104.0,16.00338098197638,0.0
105.0,16.00338098197638,0.0
106.0,16.00338098197638,0.0
107.0,16.00338098197638,0.0
108.0,16.00338098197638,0.0
109.0,16.00338098197638,0.0
110.0,16.00338098197638,0.0
111.0,16.00338098197638,0.0
112.006,16.00338098197638,0.0
113.0,14.002958359229336,0.0
113.0,14.002958359229336,0.0
114.0,13.002747047855811,0.0
115.0,11.002324425108764,0.0
116.0,11.002324425108764,0.0
117.0,11.002324425108764,0.0
118.0,11.002324425108764,0.0
119.0,11.002324425108764,0.0
120.0,10.00211311373524,0.0
121.0,10.00211311373524,0.0
122.0,10.00211311373524,0.0
122.99999999999999,10.00211311373524,0.0
124.00000000000001,8.001690490988192,0.0
125.00000000000001,6.001267868241144,0.0
126.0,6.001267868241144,0.0
127.0,6.001267868241144,0.0
128.0,6.001267868241144,0.0
129.0,6.001267868241144,0.0
130.0,6.001267868241144,0.0
131.0,6.001267868241144,0.0
132.0,6.001267868241144,0.0
133.0,6.001267868241144,0.0
134.0,6.001267868241144,0.0
135.0,6.001267868241144,0.0
136.006,8.001690490988192,0.0
137.0,10.00211311373524,0.0
138.0,14.002958359229336,0.0
139.0,16.00338098197638,0.0
140.0,16.00338098197638,0.0
141.0,16.00338098197638,0.0
142.006,16.00338098197638,0.0
143.0,16.00338098197638,0.0
143.0,16.00338098197638,0.0
144.0,16.00338098197638,0.0
145.0,13.002747047855811,0.0
146.0,13.002747047855811,0.0
147.0,13.002747047855811,0.0
148.0,11.002324425108764,0.0
149.0,8.001690490988192,0.0
150.0,8.001690490988192,0.0
151.0,8.001690490988192,0.0
152.0,6.001267868241144,0.0
153.0,6.001267868241144,0.0
154.0,6.001267868241144,0.0
155.0,5.00105655686762,0.0
156.0,2.000422622747048,0.0
157.0,2.000422622747048,0.0
158.0,0.0,0.0
243.0,0.0,0.0
244.0,5.00105655686762,0.0
244.99999999999997,8.001690490988192,0.0
245.99999999999997,13.002747047855811,0.0
246.99999999999997,13.002747047855811,0.0
248.00000000000003,18.00380360472343,0.0
249.00000000000003,18.00380360472343,0.0
250.00000000000003,19.004014916096956,0.0
251.0,18.00380360472343,0.0
252.0,14.002958359229336,0.0
253.0,14.002958359229336,0.0
254.0,13.002747047855811,0.0
255.0,10.00211311373524,0.0
256.0,8.001690490988192,0.0
257.0,8.001690490988192,0.0
258.0,8.001690490988192,0.0
259.0,8.001690490988192,0.0
260.0,6.001267868241144,0.0
261.0,3.000633934120572,0.0
262.0,3.000633934120572,0.0
263.0,0.0,0.0
704.0,0.0,0.0
705.0,2.000422622747048,0.0
706.0,2.000422622747048,0.0
707.0,2.000422622747048,0.0
708.0,2.000422622747048,0.0
709.0,3.000633934120572,0.0
710.0,3.000633934120572,0.0
711.0,3.000633934120572,0.0
712.0,3.000633934120572,0.0
713.0,3.000633934120572,0.0
714.0,2.000422622747048,0.0
715.0,0.0,0.0
716.0,0.0,0.0
717.0,3.000633934120572,0.0
718.0,5.00105655686762,0.0
719.0,8.001690490988192,0.0
720.0,8.001690490988192,0.0
721.0,10.00211311373524,0.0
722.0,14.002958359229336,0.0
723.0,16.00338098197638,0.0
724.0,18.00380360472343,0.0
725.0,18.00380360472343,0.0
726.0,18.00380360472343,0.0
727.0,18.00380360472343,0.0
728.0,18.00380360472343,0.0
729.0,18.00380360472343,0.0
730.0,18.00380360472343,0.0
731.0,18.00380360472343,0.0
732.0,18.00380360472343,0.0
733.0,18.00380360472343,0.0
734.0,18.00380360472343,0.0
735.0,16.00338098197638,0.0
736.0,14.002958359229336,0.0
737.0,14.002958359229336,0.0
738.0,14.002958359229336,0.0
739.0,14.002958359229336,0.0
740.0,16.00338098197638,0.0
741.0,18.00380360472343,0.0
742.0,18.00380360472343,0.0
743.0,19.004014916096956,0.0
744.0,19.004014916096956,0.0
745.0,19.004014916096956,0.0
746.0,19.004014916096956,0.0
747.0,19.004014916096956,0.0
748.0,19.004014916096956,0.0
749.0,19.004014916096956,0.0
750.0,19.004014916096956,0.0
751.0,19.004014916096956,0.0
752.0,19.004014916096956,0.0
753.0,19.004014916096956,0.0
754.0,21.004437538844,0.0
755.0,21.004437538844,0.0
756.0,21.004437538844,0.0
757.0,23.004860161591054,0.0
758.0,23.004860161591054,0.0
759.0,23.004860161591054,0.0
760.0,21.004437538844,0.0
761.0,21.004437538844,0.0
762.0,21.004437538844,0.0
763.0,21.004437538844,0.0
764.0,21.004437538844,0.0
765.0,21.004437538844,0.0
766.0,19.004014916096956,0.0
767.0,21.004437538844,0.0
768.0,21.004437538844,0.0
769.0,21.004437538844,0.0
770.0,21.004437538844,0.0
771.0,21.004437538844,0.0
772.0,21.004437538844,0.0
773.0,21.004437538844,0.0
774.0,18.00380360472343,0.0
775.0,19.004014916096956,0.0
776.0,19.004014916096956,0.0
777.0,21.004437538844,0.0
778.0,21.004437538844,0.0
779.0,19.004014916096956,0.0
780.0,14.002958359229336,0.0
781.0,14.002958359229336,0.0
782.0,14.002958359229336,0.0
783.0,14.002958359229336,0.0
784.0,14.002958359229336,0.0
785.0,10.00211311373524,0.0
786.0,10.00211311373524,0.0
787.0,10.00211311373524,0.0
788.0,11.002324425108764,0.0
789.0,13.002747047855811,0.0
790.0,11.002324425108764,0.0
791.0,11.002324425108764,0.0
792.0,10.00211311373524,0.0
793.0,10.00211311373524,0.0
794.0,11.002324425108764,0.0
795.0,11.002324425108764,0.0
796.0,11.002324425108764,0.0
797.0,11.002324425108764,0.0
798.0,11.002324425108764,0.0
799.0,11.002324425108764,0.0
800.0,8.001690490988192,0.0
801.0,6.001267868241144,0.0
802.0,6.001267868241144,0.0
803.0,5.00105655686762,0.0
803.0,5.00105655686762,0.0
804.0,0.0,0.0
806.0,0.0,0.0
807.0,2.000422622747048,0.0
808.0,2.000422622747048,0.0
809.0,3.000633934120572,0.0
810.0,3.000633934120572,0.0
811.0,3.000633934120572,0.0
812.0,3.000633934120572,0.0
813.0,3.000633934120572,0.0
814.0,2.000422622747048,0.0
815.0,2.000422622747048,0.0
816.0,2.000422622747048,0.0
817.0,2.000422622747048,0.0
818.0,2.000422622747048,0.0
819.0,2.000422622747048,0.0
820.0,2.000422622747048,0.0
821.0,0.0,0.0
824.0,0.0,0.0
825.0,2.000422622747048,0.0
826.0,2.000422622747048,0.0
827.0,0.0,0.0
832.0,0.0,0.0
833.0,2.000422622747048,0.0
833.0,2.000422622747048,0.0
834.0,2.000422622747048,0.0
835.0,2.000422622747048,0.0
836.0,2.000422622747048,0.0
837.0,2.000422622747048,0.0
838.0,2.000422622747048,0.0
839.0,2.000422622747048,0.0
840.0,2.000422622747048,0.0
841.0,2.000422622747048,0.0
842.0,2.000422622747048,0.0
843.0,2.000422622747048,0.0
844.0,2.000422622747048,0.0
845.0,2.000422622747048,0.0
846.0,2.000422622747048,0.0
847.0,2.000422622747048,0.0
848.0,2.000422622747048,0.0
849.0,0.0,0.0
1442.0,0.0,0.0
1443.0,2.000422622747048,0.0
1444.0,2.000422622747048,0.0
1445.0,2.000422622747048,0.0
1446.0,0.0,0.0
1471.0,0.0,0.0
1472.0,2.000422622747048,0.0
1473.0,3.000633934120572,0.0
1474.0,3.000633934120572,0.0
1475.0,6.001267868241144,0.0
1476.0,8.001690490988192,0.0
1477.0,8.001690490988192,0.0
1478.0,10.00211311373524,0.0
1479.003,11.002324425108764,0.0
1480.0,11.002324425108764,0.0
1481.0,11.002324425108764,0.0
1482.0,11.002324425108764,0.0
1483.0,11.002324425108764,0.0
1484.0,11.002324425108764,0.0
1485.0,11.002324425108764,0.0
1486.0,13.002747047855811,0.0
1487.0,13.002747047855811,0.0
1488.0,13.002747047855811,0.0
1489.0,13.002747047855811,0.0
