Time (s),Vehicle speed (km/h),Road grade (%),Cumulative distance (m)
0.0,0.0,0.0,0.0
1.0,2.000422622747048,0.0,0.27783647528242905
2.0,3.000633934120572,0.0,0.9724276638544234
3.0,5.00105655686762,0.0,2.083773565715983
4.0,6.001267868241144,0.0,3.6118741790374997
5.0,8.001690490988192,0.0,5.5567295071122675
6.0,8.001690490988192,0.0,7.779421310469465
7.0,10.00211311373524,0.0,10.27994958874317
8.0,10.00211311373524,0.0,13.058314342665225
9.0,11.002324425108764,0.0,15.975597334228496
10.0,11.002324425108764,0.0,19.03179856343298
11.0,11.002324425108764,0.0,22.087999792637465
12.0,13.002747047855811,0.0,25.422037496758456
13.0,14.002958359229336,0.0,29.172829914169014
14.0,14.002958359229336,0.0,33.062540570318546
15.0,14.002958359229336,0.0,36.95225122573624
16.0,14.002958359229336,0.0,40.841961881153935
17.0,14.002958359229336,0.0,44.73167253693755
18.0,14.002958359229336,0.0,48.62138319308709
19.0,14.002958359229336,0.0,52.51109384777294
20.0,14.002958359229336,0.0,56.40080450282471
21.0,13.002747047855811,0.0,60.151596920235264
22.0,13.002747047855811,0.0,63.76347110037053
23.0,13.002747047855811,0.0,67.37534528087171
24.0,13.002747047855811,0.0,70.98721946027514
25.0,14.002958359229336,0.0,74.73801187841754
26.0,14.002958359229336,0.0,78.62772253383523
27.0,16.00338098197638,0.0,82.79526966490127
28.0,16.00338098197638,0.0,87.24065327124976
29.0,16.00338098197638,0.0,91.68603687686638
30.0,13.002747047855811,0.0,95.71466576992529
31.000000000000004,11.002324425108764,0.0,99.04870347368036
32.0,10.00211311373524,0.0,101.96598646597548
33.0,10.00211311373524,0.0,104.74435122026345
34.0,10.00211311373524,0.0,107.52271597381959
35.0,10.00211311373524,0.0,110.30108072774163
36.0,11.002324425108764,0.0,113.2183637193049
37.0,13.002747047855811,0.0,116.55240142342589
38.0,14.002958359229336,0.0,120.3031938415683
39.0,13.002747047855811,0.0,124.05398625934478
40.0,11.002324425108764,0.0,127.38802396346577
41.0,8.001690490988192,0.0,130.02747048011253
42.0,8.001690490988192,0.0,132.2501622831038
43.0,8.001690490988192,0.0,134.47285408609508
44.0,11.002324425108764,0.0,137.1123006034737
45.0,13.002747047855811,0.0,140.44633830686283
46.0,13.002747047855811,0.0,144.05821248772995
47.0,11.002324425108764,0.0,147.3922501911191
48.0,11.002324425108764,0.0,150.4484514206895
49.0,10.00211311373524,0.0,153.36573441152092
50.0,8.001690490988192,0.0,155.86626269052647
51.0,8.001690490988192,0.0,158.08895449242
52.0,10.00211311373524,0.0,160.58948277179147
53.0,10.00211311373524,0.0,163.3678475268113
54.0,11.002324425108764,0.0,166.28513051837456
55.0,13.002747047855811,0.0,169.6191682217637
56.0,16.00338098197638,0.0,173.6477971144567
57.0,19.004014916096956,0.0,178.50993543409473
58.0,23.004860161591054,0.0,184.34450141722127
59.0,27.00570540708515,0.0,191.29041330184344
60.0,31.006550652579243,0.0,199.34767108796126
61.0,35.00739589807334,0.0,208.51627477557471
62.00000000000001,37.007818520820386,0.0,218.51838788940137
63.0,37.007818520820386,0.0,228.79833747851046
64.0,37.007818520820386,0.0,239.07828706761956
65.0,39.00824114356743,0.0,249.636073132377
66.0,39.00824114356743,0.0,260.47169567205094
67.0,39.00824114356743,0.0,271.3073182124567
68.0,39.00824114356743,0.0,282.1429407524966
69.0,39.00824114356743,0.0,292.9785632921706
70.0,39.00824114356743,0.0,303.8141858322104
71.0,37.007818520820386,0.0,314.37197189660196
72.0,37.007818520820386,0.0,324.65192148571106
73.0,35.00739589807334,0.0,334.65403459990364
74.0,34.007184586699815,0.0,344.2393930000748
75.0,31.006550652579243,0.0,353.26907845004706
76.0,27.00570540708515,0.0,361.3263362361649
77.0,23.004860161591054,0.0,368.272248120787
78.0,19.004014916096956,0.0,374.10681410391356
79.0,16.00338098197638,0.0,378.9689524235516
80.0,13.002747047855811,0.0,382.9975813162446
81.0,10.00211311373524,0.0,386.1927007827244
82.0,8.001690490988192,0.0,388.693229061364
83.0,6.001267868241144,0.0,390.63808438943875
84.004,3.000633934120572,0.0,391.8933495846316
85.0,2.000422622747048,0.0,392.58516240917527
86.0,0.0,0.0,392.8629988840918
115.0,0.0,0.0,392.8629988840918
116.0,2.000422622747048,0.0,393.1408353586424
117.0,5.00105655686762,0.0,394.1132630232286
118.0,10.00211311373524,0.0,396.1970365889446
119.0,14.002958359229336,0.0,399.5310742934315
119.0,14.002958359229336,0.0,402.8651119975525
120.0,18.00380360472343,0.0,407.31049560353506
121.0,21.004437538844,0.0,412.72830687337205
122.0,24.005071472964573,0.0,418.97962756942223
122.99999999999999,29.006128029832194,0.0,426.34229416660213
124.00000000000001,34.007184586699815,0.0,435.09414314165787
125.00000000000001,40.00845245494096,0.0,445.37409273076696
126.0,45.009509011808575,0.0,457.1821429346613
127.0,48.01014294592915,0.0,470.1015390400512
128.0,51.01077688004972,0.0,483.85444457055655
129.0,53.011199502796764,0.0,498.30194129146355
130.0,55.01162212554381,0.0,513.3051109618376
131.0,56.01183343691734,0.0,528.7250353455013
132.0,58.01225605966439,0.0,544.5617144424544
133.0,60.01267868241145,0.0,560.9540664896066
134.0,60.01267868241145,0.0,577.624255012407
135.0,60.01267868241145,0.0,594.2944435352076
136.0,60.01267868241145,0.0,610.964632058374
137.0,60.01267868241145,0.0,627.6348205808085
138.0,58.01225605966439,0.0,644.0271726279607
139.0,58.01225605966439,0.0,660.1416882005623
140.0,56.01183343691734,0.0,675.9783672964177
141.0,56.01183343691734,0.0,691.5372099184543
142.0,56.01183343691734,0.0,707.0960525393933
143.0,56.01183343691734,0.0,722.6548951606982
144.0,55.01162212554381,0.0,738.0748195443618
145.0,51.01077688004972,0.0,752.8001527398194
146.0,51.01077688004972,0.0,766.969812985078
147.0,50.0105655686762,0.0,781.0005549912318
148.0,48.01014294592915,0.0,794.6145422848277
149.0,45.009509011808575,0.0,807.5339383902176
150.0,40.00845245494096,0.0,819.341988593746
151.0,39.00824114356743,0.0,830.3165293717931
152.0,40.00845245494096,0.0,841.2910701494741
153.0,43.00908638906153,0.0,852.82128387772
154.0,42.008875077688,0.0,864.6293340819802
155.0,39.00824114356743,0.0,875.8817113345779
156.0,35.00739589807334,0.0,886.161660923687
157.0,31.006550652579243,0.0,895.3302646116663
158.0,26.005494095711622,0.0,903.2486041605089
159.0,21.004437538844,0.0,909.7777613311097
160.0,19.004014916096956,0.0,915.3344908385878
161.0,19.004014916096956,0.0,920.6133838707835
162.0,23.004860161591054,0.0,926.4479498539101
163.0,26.005494095711622,0.0,933.254943500891
164.0,31.006550652579243,0.0,941.1732830497336
165.0,34.007184586699815,0.0,950.2029684993399
166.0,35.00739589807334,0.0,959.788326899877
167.0,35.00739589807334,0.0,969.5126035376894
168.004,35.00739589807334,0.0,979.2757772828757
169.0,37.007818520820386,0.0,989.2378819442295
170.0,37.007818520820386,0.0,999.5178315337045
171.0,37.007818520820386,0.0,1009.7977811228135
172.0,35.00739589807334,0.0,1019.7998942362743
173.0,32.006761963952776,0.0,1029.107416161895
174.0,29.006128029832194,0.0,1037.5814286598386
175.0,24.005071472964573,0.0,1044.9440952581162
176.0,21.004437538844,0.0,1051.1954159541665
177.0,19.004014916096956,0.0,1056.7521454620105
178.0,14.002958359229336,0.0,1061.3364473052684
179.0,13.002747047855811,0.0,1065.0872397230448
179.0,13.002747047855811,0.0,1068.8380321408213
180.0,10.00211311373524,0.0,1072.033151607667
181.0,10.00211311373524,0.0,1074.8115163615892
182.0,10.00211311373524,0.0,1077.589881115877
183.0,11.002324425108764,0.0,1080.5071641074403
184.0,13.002747047855811,0.0,1083.8412018108295
185.0,13.002747047855811,0.0,1087.4530759916966
186.0,13.002747047855811,0.0,1091.0649501721978
187.0,14.002958359229336,0.0,1094.8157425896084
188.0,14.002958359229336,0.0,1098.705453245392
189.0,14.002958359229336,0.0,1102.5951639015416
190.0,14.002958359229336,0.0,1106.4848745558613
191.0,14.002958359229336,0.0,1110.374585211279
192.0,14.002958359229336,0.0,1114.2642958674287
193.0,13.002747047855811,0.0,1118.0150882844732
194.0,11.002324425108764,0.0,1121.3491259882283
195.0,11.002324425108764,0.0,1124.4053272181648
196.0,11.002324425108764,0.0,1127.4615284473691
197.0,11.002324425108764,0.0,1130.5177296765737
198.0,10.00211311373524,0.0,1133.435012668137
199.0,8.001690490988192,0.0,1135.9355409456787
200.004,8.001690490988192,0.0,1138.1671235171466
201.0,6.001267868241144,0.0,1140.1041994236734
202.0,3.000633934120572,0.0,1141.3544635624444
203.0,0.0,0.0,1141.7712182742703
205.0,0.0,0.0,1141.7712182742703
206.0,2.000422622747048,0.0,1142.0490547506504
207.0,3.000633934120572,0.0,1142.7436459388566
208.0,3.000633934120572,0.0,1143.5771553650698
209.0,5.00105655686762,0.0,1144.6885012665655
209.0,5.00105655686762,0.0,1145.7998471684268
210.0,5.00105655686762,0.0,1147.189029545205
211.0,5.00105655686762,0.0,1148.578211921983
212.0,3.000633934120572,0.0,1149.6895578231129
213.0,3.000633934120572,0.0,1150.523067248594
214.0,3.000633934120572,0.0,1151.3565766755391
215.0,3.000633934120572,0.0,1152.1900861024842
216.0,3.000633934120572,0.0,1153.0235955283315
217.0,3.000633934120572,0.0,1153.8571049541788
218.0,3.000633934120572,0.0,1154.6906143818558
219.0,3.000633934120572,0.0,1155.5241238066053
220.0,2.000422622747048,0.0,1156.2187149951772
