Time (s),Vehicle speed (km/h),Road grade (%),Cumulative distance (m)
0.0,6.001267868241144,0.0,0.0
1.0,6.001267868241144,0.0,1.6670188531582606
2.0,5.00105655686762,0.0,3.195119466845699
3.0,2.000422622747048,0.0,4.167547130700123
4.0,0.0,0.0,4.445383605982552
5.0,2.000422622747048,0.0,4.723220081264981
6.0,2.000422622747048,0.0,5.278893031829838
7.0,3.000633934120572,0.0,5.973484221133676
8.0,3.000633934120572,0.0,6.806993646980963
9.0,3.000633934120572,0.0,7.640503072096408
10.0,3.000633934120572,0.0,8.474012497943695
11.0,3.000633934120572,0.0,9.307521924522826
12.0,3.000633934120572,0.0,10.141031348906425
13.0,3.000633934120572,0.0,10.974540774753713
14.0,3.000633934120572,0.0,11.808050200601
15.0,2.000422622747048,0.0,12.502641389904838
16.0,2.000422622747048,0.0,13.058314340469696
17.0,0.0,0.0,13.336150815752125
18.0,0.0,0.0,13.336150815752125
19.0,2.000422622747048,0.0,13.613987291034555
20.0,2.000422622747048,0.0,14.169660241599413
21.0,2.000422622747048,0.0,14.725333192164271
22.0,2.000422622747048,0.0,15.281006142729128
23.0,2.000422622747048,0.0,15.836679093293986
24.0,2.000422622747048,0.0,16.392352043858846
25.0,2.000422622747048,0.0,16.948024994423704
26.0,2.000422622747048,0.0,17.503697945720404
27.0,2.000422622747048,0.0,18.05937089555342
28.0,2.000422622747048,0.0,18.61504384685012
29.0,0.0,0.0,18.892880320668862
30.0,2.000422622747048,0.0,19.170716796683134
30.0,2.000422622747048,0.0,19.448553271965565
31.000000000000004,2.000422622747048,0.0,20.004226223262265
32.0,2.000422622747048,0.0,20.559899173095282
33.0,2.000422622747048,0.0,21.11557212366014
34.0,0.0,0.0,21.393408598942568
35.0,0.0,0.0,21.393408598942568
36.0,2.000422622747048,0.0,21.67124507495684
37.0,0.0,0.0,21.94908155023927
281.0,0.0,0.0,21.94908155023927
282.0,2.000422622747048,0.0,22.226918026985384
283.0,2.000422622747048,0.0,22.782590976086556
284.0,2.000422622747048,0.0,23.338263925919573
285.0,3.000633934120572,0.0,24.032855114491564
286.0,5.00105655686762,0.0,25.144201016353126
287.0,5.00105655686762,0.0,26.533383393497115
288.0,5.00105655686762,0.0,27.92256576990926
289.0,6.001267868241144,0.0,29.450666385060384
290.0,6.001267868241144,0.0,31.11768523675496
291.0,6.001267868241144,0.0,32.78470408771769
292.0,6.001267868241144,0.0,34.451722942339636
293.004,8.001690490988192,0.0,36.40435768903499
294.0,8.001690490988192,0.0,38.61815872611112
295.0,8.001690490988192,0.0,40.84085052983424
296.0,8.001690490988192,0.0,43.06354233282551
297.0,8.001690490988192,0.0,45.286234136548636
298.0,8.001690490988192,0.0,47.50892593880807
299.0,8.001690490988192,0.0,49.731617742531185
300.0,8.001690490988192,0.0,51.95430954479062
301.0,8.001690490988192,0.0,54.177001347781896
302.0,8.001690490988192,0.0,56.39969315077317
303.0,8.001690490988192,0.0,58.622384953764445
304.004,8.001690490988192,0.0,60.85396752486639
305.0,8.001690490988192,0.0,63.06776856047884
306.0,8.001690490988192,0.0,65.29046036273827
