Time (s),Vehicle speed (km/h),Road grade (%)
0.0,0.0,0.0
1.0,2.000422622747048,0.0
2.0,5.00105655686762,0.0
3.0,8.001690490988192,0.0
4.0,10.00211311373524,0.0
5.0,10.00211311373524,0.0
6.0,13.002747047855811,0.0
7.0,13.002747047855811,0.0
8.0,14.002958359229336,0.0
9.0,14.002958359229336,0.0
10.0,18.00380360472343,0.0
11.0,19.004014916096956,0.0
12.0,19.004014916096956,0.0
13.0,19.004014916096956,0.0
14.0,21.004437538844,0.0
15.0,23.004860161591054,0.0
16.0,23.004860161591054,0.0
17.0,23.004860161591054,0.0
18.0,23.004860161591054,0.0
19.0,23.004860161591054,0.0
20.0,23.004860161591054,0.0
21.0,21.004437538844,0.0
22.0,21.004437538844,0.0
23.0,21.004437538844,0.0
24.0,18.00380360472343,0.0
25.0,11.002324425108764,0.0
26.0,10.00211311373524,0.0
27.0,10.00211311373524,0.0
28.0,8.001690490988192,0.0
29.0,11.002324425108764,0.0
30.0,11.002324425108764,0.0
31.000000000000004,16.00338098197638,0.0
32.0,16.00338098197638,0.0
33.0,16.00338098197638,0.0
34.0,16.00338098197638,0.0
35.0,16.00338098197638,0.0
36.0,16.00338098197638,0.0
37.0,16.00338098197638,0.0
38.0,16.00338098197638,0.0
39.0,16.00338098197638,0.0
40.0,16.00338098197638,0.0
41.0,16.00338098197638,0.0
42.0,16.00338098197638,0.0
43.0,16.00338098197638,0.0
44.0,16.00338098197638,0.0
45.0,18.00380360472343,0.0
46.0,18.00380360472343,0.0
47.0,18.00380360472343,0.0
48.0,18.00380360472343,0.0
49.0,18.00380360472343,0.0
50.0,18.00380360472343,0.0
51.0,18.00380360472343,0.0
52.0,18.00380360472343,0.0
53.0,18.00380360472343,0.0
54.0,18.00380360472343,0.0
55.0,18.00380360472343,0.0
56.0,18.00380360472343,0.0
57.0,18.00380360472343,0.0
58.0,18.00380360472343,0.0
59.0,18.00380360472343,0.0
60.0,18.00380360472343,0.0
60.0,18.00380360472343,0.0
61.0,18.00380360472343,0.0
62.00000000000001,18.00380360472343,0.0
63.0,18.00380360472343,0.0
64.0,18.00380360472343,0.0
65.0,18.00380360472343,0.0
66.0,19.004014916096956,0.0
67.0,19.004014916096956,0.0
68.0,19.004014916096956,0.0
69.0,19.004014916096956,0.0
70.0,19.004014916096956,0.0
71.0,19.004014916096956,0.0
72.0,19.004014916096956,0.0
73.0,19.004014916096956,0.0
74.0,19.004014916096956,0.0
75.0,19.004014916096956,0.0
76.0,21.004437538844,0.0
77.0,21.004437538844,0.0
78.0,23.004860161591054,0.0
79.0,23.004860161591054,0.0
80.0,23.004860161591054,0.0
81.0,23.004860161591054,0.0
82.0,23.004860161591054,0.0
83.0,23.004860161591054,0.0
84.0,23.004860161591054,0.0
85.0,21.004437538844,0.0
86.0,21.004437538844,0.0
87.0,19.004014916096956,0.0
88.0,19.004014916096956,0.0
89.0,19.004014916096956,0.0
90.0,21.004437538844,0.0
90.0,21.004437538844,0.0
91.0,21.004437538844,0.0
92.0,21.004437538844,0.0
93.0,23.004860161591054,0.0
94.0,23.004860161591054,0.0
95.0,23.004860161591054,0.0
96.0,23.004860161591054,0.0
97.0,23.004860161591054,0.0
98.0,23.004860161591054,0.0
99.0,24.005071472964573,0.0
100.0,24.005071472964573,0.0
101.0,24.005071472964573,0.0
102.0,24.005071472964573,0.0
103.0,24.005071472964573,0.0
104.0,24.005071472964573,0.0
105.0,24.005071472964573,0.0
106.0,23.004860161591054,0.0
107.0,23.004860161591054,0.0
108.0,21.004437538844,0.0
109.0,21.004437538844,0.0
110.0,21.004437538844,0.0
111.0,18.00380360472343,0.0
112.0,18.00380360472343,0.0
113.0,16.00338098197638,0.0
114.0,13.002747047855811,0.0
115.0,13.002747047855811,0.0
116.0,11.002324425108764,0.0
117.0,11.002324425108764,0.0
118.0,11.002324425108764,0.0
119.0,11.002324425108764,0.0
120.0,11.002324425108764,0.0
120.0,11.002324425108764,0.0
121.0,10.00211311373524,0.0
122.0,10.00211311373524,0.0
122.99999999999999,10.00211311373524,0.0
124.00000000000001,6.001267868241144,0.0
125.00000000000001,6.001267868241144,0.0
126.0,2.000422622747048,0.0
127.0,0.0,0.0
128.0,3.000633934120572,0.0
129.0,0.0,0.0
138.0,0.0,0.0
139.0,2.000422622747048,0.0
140.0,2.000422622747048,0.0
141.0,3.000633934120572,0.0
142.0,5.00105655686762,0.0
143.0,5.00105655686762,0.0
144.0,5.00105655686762,0.0
145.0,5.00105655686762,0.0
146.0,3.000633934120572,0.0
147.0,3.000633934120572,0.0
148.0,3.000633934120572,0.0
149.0,3.000633934120572,0.0
150.0,3.000633934120572,0.0
150.0,3.000633934120572,0.0
151.0,2.000422622747048,0.0
152.0,2.000422622747048,0.0
153.0,2.000422622747048,0.0
154.0,2.000422622747048,0.0
155.0,2.000422622747048,0.0
156.0,0.0,0.0
157.0,0.0,0.0
158.0,2.000422622747048,0.0
159.0,2.000422622747048,0.0
160.0,2.000422622747048,0.0
161.0,2.000422622747048,0.0
162.0,2.000422622747048,0.0
163.0,2.000422622747048,0.0
164.0,2.000422622747048,0.0
165.0,2.000422622747048,0.0
166.0,2.000422622747048,0.0
167.0,0.0,0.0
3978.0,0.0,0.0
3979.0,2.000422622747048,0.0
3979.9999999999995,2.000422622747048,0.0
3980.9999999999995,3.000633934120572,0.0
3981.9999999999995,5.00105655686762,0.0
3983.0000000000005,5.00105655686762,0.0
3984.0000000000005,6.001267868241144,0.0
3985.0000000000005,6.001267868241144,0.0
3986.0,6.001267868241144,0.0
3987.0,8.001690490988192,0.0
3988.0,10.00211311373524,0.0
3989.0,10.00211311373524,0.0
3990.0,10.00211311373524,0.0
3991.0,11.002324425108764,0.0
3992.0,11.002324425108764,0.0
3993.0,14.002958359229336,0.0
3994.0,14.002958359229336,0.0
3994.9999999999995,16.00338098197638,0.0
3995.9999999999995,16.00338098197638,0.0
3996.9999999999995,18.00380360472343,0.0
3998.0000000000005,18.00380360472343,0.0
3999.0000000000005,18.00380360472343,0.0
4000.0000000000005,19.004014916096956,0.0
4001.0,19.004014916096956,0.0
4002.0,19.004014916096956,0.0
4003.0,21.004437538844,0.0
4004.0,21.004437538844,0.0
4005.0,23.004860161591054,0.0
4006.0,23.004860161591054,0.0
4007.0,23.004860161591054,0.0
4008.0,23.004860161591054,0.0
4009.0,23.004860161591054,0.0
4009.9999999999995,23.004860161591054,0.0
4010.9999999999995,23.004860161591054,0.0
4011.9999999999995,23.004860161591054,0.0
4013.0000000000005,23.004860161591054,0.0
4014.0000000000005,23.004860161591054,0.0
4015.0000000000005,23.004860161591054,0.0
4016.0,23.004860161591054,0.0
4017.0,23.004860161591054,0.0
4018.0,23.004860161591054,0.0
4019.0,23.004860161591054,0.0
4020.0,23.004860161591054,0.0
4021.0,23.004860161591054,0.0
4022.0,23.004860161591054,0.0
4023.0,23.004860161591054,0.0
4024.0,23.004860161591054,0.0
4024.9999999999995,23.004860161591054,0.0
4025.9999999999995,21.004437538844,0.0
4026.9999999999995,21.004437538844,0.0
4028.0000000000005,21.004437538844,0.0
4029.0000000000005,21.004437538844,0.0
4030.0000000000005,21.004437538844,0.0
4031.0,21.004437538844,0.0
4032.0,21.004437538844,0.0
4033.0,21.004437538844,0.0
4034.0,21.004437538844,0.0
4035.0,21.004437538844,0.0
4036.0,19.004014916096956,0.0
4037.0,19.004014916096956,0.0
4038.0,19.004014916096956,0.0
4039.0,19.004014916096956,0.0
4039.9999999999995,19.004014916096956,0.0
4040.9999999999995,19.004014916096956,0.0
4041.9999999999995,21.004437538844,0.0
4043.0000000000005,21.004437538844,0.0
4044.0000000000005,21.004437538844,0.0
4045.0000000000005,21.004437538844,0.0
4046.0,21.004437538844,0.0
4047.0,21.004437538844,0.0
4048.0,21.004437538844,0.0
4049.0,21.004437538844,0.0
4050.0,21.004437538844,0.0
4051.0,21.004437538844,0.0
4052.0,21.004437538844,0.0
4053.0,21.004437538844,0.0
4054.0,21.004437538844,0.0
4054.9999999999995,19.004014916096956,0.0
4055.9999999999995,19.004014916096956,0.0
4056.9999999999995,19.004014916096956,0.0
4058.0000000000005,19.004014916096956,0.0
4059.0000000000005,19.004014916096956,0.0
4060.0000000000005,19.004014916096956,0.0
4061.0,19.004014916096956,0.0
4062.0,21.004437538844,0.0
4063.0,21.004437538844,0.0
4064.0,23.004860161591054,0.0
4065.0,23.004860161591054,0.0
4066.0,23.004860161591054,0.0
4067.0,23.004860161591054,0.0
4068.0,23.004860161591054,0.0
4069.0,21.004437538844,0.0
4069.9999999999995,18.00380360472343,0.0
4070.9999999999995,13.002747047855811,0.0
4071.9999999999995,13.002747047855811,0.0
4073.0000000000005,10.00211311373524,0.0
4074.0000000000005,10.00211311373524,0.0
4075.0000000000005,11.002324425108764,0.0
4076.0,11.002324425108764,0.0
4077.0,18.00380360472343,0.0
4078.0,19.004014916096956,0.0
4079.0,23.004860161591054,0.0
4080.0,23.004860161591054,0.0
4080.0,23.004860161591054,0.0
4081.0,23.004860161591054,0.0
4082.0,23.004860161591054,0.0
4083.0,23.004860161591054,0.0
4084.0,23.004860161591054,0.0
4084.9999999999995,24.005071472964573,0.0
4085.9999999999995,24.005071472964573,0.0
4086.9999999999995,24.005071472964573,0.0
4088.0000000000005,24.005071472964573,0.0
4089.0000000000005,24.005071472964573,0.0
4090.0000000000005,23.004860161591054,0.0
4091.0,23.004860161591054,0.0
4092.0,23.004860161591054,0.0
4093.0,23.004860161591054,0.0
4094.0,23.004860161591054,0.0
4095.0,23.004860161591054,0.0
4096.0,21.004437538844,0.0
4097.0,21.004437538844,0.0
4098.0,21.004437538844,0.0
4099.0,19.004014916096956,0.0
4100.0,18.00380360472343,0.0
4101.003,18.00380360472343,0.0
4102.0,14.002958359229336,0.0
4103.0,13.002747047855811,0.0
4104.0,11.002324425108764,0.0
4105.0,11.002324425108764,0.0
4106.0,10.00211311373524,0.0
4107.0,10.00211311373524,0.0
4108.0,5.00105655686762,0.0
4109.0,5.00105655686762,0.0
4110.0,2.000422622747048,0.0
4110.0,2.000422622747048,0.0
4111.0,0.0,0.0
4308.0,0.0,0.0
4309.0,3.000633934120572,0.0
4311.0,3.000633934120572,0.0
4312.0,6.001267868241144,0.0
4313.0,6.001267868241144,0.0
4314.0,6.001267868241144,0.0
4315.0,6.001267868241144,0.0
4316.0,6.001267868241144,0.0
4317.0,6.001267868241144,0.0
4318.0,6.001267868241144,0.0
4319.0,8.001690490988192,0.0
4320.0,8.001690490988192,0.0
4321.0,10.00211311373524,0.0
4322.0,10.00211311373524,0.0
4323.0,13.002747047855811,0.0
4324.0,13.002747047855811,0.0
4325.0,13.002747047855811,0.0
4326.0,13.002747047855811,0.0
4327.0,14.002958359229336,0.0
4328.0,14.002958359229336,0.0
4329.0,14.002958359229336,0.0
4330.0,16.00338098197638,0.0
4331.0,13.002747047855811,0.0
4332.0,10.00211311373524,0.0
4333.0,10.00211311373524,0.0
4334.0,5.00105655686762,0.0
4335.0,5.00105655686762,0.0
4336.0,6.001267868241144,0.0
4337.0,8.001690490988192,0.0
