Time (s),Vehicle speed (km/h),Road grade (%),Cumulative distance (m)
0.0,14.002958359229336,0.0,0.0
1.0,14.002958359229336,0.0,3.8897106554176935
2.0,14.002958359229336,0.0,7.779421310835387
3.0,14.002958359229336,0.0,11.66913196625308
4.0,14.002958359229336,0.0,15.558842621670774
5.0,14.002958359229336,0.0,19.448553277088468
6.0,14.002958359229336,0.0,23.33826393250616
7.0,14.002958359229336,0.0,27.227974587923853
8.0,14.002958359229336,0.0,31.117685243341548
9.0,14.002958359229336,0.0,35.00739589875924
10.0,14.002958359229336,0.0,38.897106554176936
11.0,14.002958359229336,0.0,42.78681720959462
12.0,13.002747047855811,0.0,46.53760962718815
13.0,13.002747047855811,0.0,50.14948380714045
14.0,13.002747047855811,0.0,53.76135798709275
15.0,13.002747047855811,0.0,57.37323216704505
16.0,13.002747047855811,0.0,60.985106346997355
17.0,13.002747047855811,0.0,64.59698052694966
18.0,11.002324425108764,0.0,67.93101823143658
19.0,10.00211311373524,0.0,70.84830122299985
20.0,10.00211311373524,0.0,73.62666597673893
21.0,10.00211311373524,0.0,76.40503073047803
22.0,11.002324425108764,0.0,79.3223137220413
23.0,13.002747047855811,0.0,82.65635142652822
24.0,13.002747047855811,0.0,86.26822560648053
25.0,13.002747047855811,0.0,89.88009978643282
26.0,13.002747047855811,0.0,93.49197396638513
27.0,13.002747047855811,0.0,97.10384814633743
28.0,13.002747047855811,0.0,100.71572232628974
29.0,13.002747047855811,0.0,104.32759650624205
30.0,13.002747047855811,0.0,107.93947068619434
31.000000000000004,13.002747047855811,0.0,111.55134486614665
32.0,13.002747047855811,0.0,115.16321904609894
33.0,13.002747047855811,0.0,118.77509322605125
34.0,13.002747047855811,0.0,122.38696740600355
35.0,13.002747047855811,0.0,125.99884158595586
36.0,13.002747047855811,0.0,129.61071576590817
37.0,13.002747047855811,0.0,133.22258994586048
38.0,14.002958359229336,0.0,136.973382363454
39.0,14.002958359229336,0.0,140.86309301887167
40.0,16.00338098197638,0.0,145.0306401495718
41.0,16.00338098197638,0.0,149.47602375573732
42.0,16.00338098197638,0.0,153.92140736190282
43.0,16.00338098197638,0.0,158.36679096806833
44.0,16.00338098197638,0.0,162.81217457423384
45.0,16.00338098197638,0.0,167.25755818039937
46.0,16.00338098197638,0.0,171.70294178656488
47.0,16.00338098197638,0.0,176.14832539273038
48.0,16.00338098197638,0.0,180.5937089988959
49.0,16.00338098197638,0.0,185.0390926050614
50.0,16.00338098197638,0.0,189.48447621122693
51.0,16.00338098197638,0.0,193.92985981739244
52.0,16.00338098197638,0.0,198.37524342355795
53.0,14.002958359229336,0.0,202.54279055425806
54.0,14.002958359229336,0.0,206.43250120967576
55.0,13.002747047855811,0.0,210.18329362726928
56.0,13.002747047855811,0.0,213.7951678072216
57.0,13.002747047855811,0.0,217.4070419871739
58.0,13.002747047855811,0.0,221.01891616712618
59.0,14.002958359229336,0.0,224.7697085847197
60.0,14.002958359229336,0.0,228.6594192401374
61.0,16.00338098197638,0.0,232.8269663708375
62.00000000000001,16.00338098197638,0.0,237.27234997700305
63.0,18.00380360472343,0.0,241.99557005845097
64.0,18.00380360472343,0.0,246.9966266153643
65.0,19.004014916096956,0.0,252.13660140991885
66.0,19.004014916096956,0.0,257.4154944421146
67.0,19.004014916096956,0.0,262.69438747431036
68.0,16.00338098197638,0.0,267.55652579339954
69.0,16.00338098197638,0.0,272.001909399565
70.0,16.00338098197638,0.0,276.44729300573056
71.0,18.00380360472343,0.0,281.1705130871785
72.0,18.00380360472343,0.0,286.17156964409185
73.0,19.004014916096956,0.0,291.31154443864637
74.0,19.004014916096956,0.0,296.5904374708421
75.0,19.004014916096956,0.0,301.8693305030379
76.0,19.004014916096956,0.0,307.1482235352336
77.0,19.004014916096956,0.0,312.42711656742944
78.0,18.00380360472343,0.0,317.56709136198396
79.0,18.00380360472343,0.0,322.5681479188973
80.0,16.00338098197638,0.0,327.29136800034524
81.0,14.002958359229336,0.0,331.45891513104533
82.0,14.002958359229336,0.0,335.34862578646306
83.0,14.002958359229336,0.0,339.23833644188073
84.0,14.002958359229336,0.0,343.1280470972984
85.0,14.002958359229336,0.0,347.01775775271614
86.0,13.002747047855811,0.0,350.76855017030965
87.0,13.002747047855811,0.0,354.38042435026193
88.0,13.002747047855811,0.0,357.99229853021427
89.0,13.002747047855811,0.0,361.60417271016655
90.0,13.002747047855811,0.0,365.21604689011883
91.0,14.002958359229336,0.0,368.9668393077124
92.0,16.00338098197638,0.0,373.1343864384125
93.0,16.00338098197638,0.0,377.579770044578
94.0,16.00338098197638,0.0,382.0251536507435
95.0,16.00338098197638,0.0,386.47053725690904
96.0,16.00338098197638,0.0,390.9159208630746
97.0,16.00338098197638,0.0,395.36130446924005
99.0,18.00380360472343,0.0,404.80774463213595
100.0,18.00380360472343,0.0,409.8088011890493
101.0,18.00380360472343,0.0,414.80985774596263
102.0,18.00380360472343,0.0,419.8109143028759
103.0,18.00380360472343,0.0,424.81197085978926
104.0,18.00380360472343,0.0,429.8130274167026
105.0,18.00380360472343,0.0,434.81408397361594
106.0,18.00380360472343,0.0,439.8151405305293
107.0,18.00380360472343,0.0,444.8161970874426
108.0,18.00380360472343,0.0,449.8172536443559
109.0,18.00380360472343,0.0,454.81831020126924
110.0,18.00380360472343,0.0,459.8193667581826
111.0,16.00338098197638,0.0,464.54258683963053
112.0,14.002958359229336,0.0,468.7101339703307
113.0,6.001267868241144,0.0,471.48849872406976
114.0,0.0,0.0,472.32200815028295
135.0,0.0,0.0,472.32200815028295
136.0,2.000422622747048,0.0,472.59984462574835
137.0,6.001267868241144,0.0,473.71119052724396
138.0,6.001267868241144,0.0,475.37820937948743
139.0,13.002747047855811,0.0,478.01765589558534
140.0,14.002958359229336,0.0,481.76844831317885
141.0,14.002958359229336,0.0,485.6581589685965
142.0,16.00338098197638,0.0,489.82570609929667
143.0,14.002958359229336,0.0,493.99325322999675
144.0,14.002958359229336,0.0,497.8829638854145
145.0,14.002958359229336,0.0,501.77267454083216
146.0,13.002747047855811,0.0,505.5234669584257
147.0,13.002747047855811,0.0,509.135341138378
148.0,13.002747047855811,0.0,512.7472153183303
149.0,14.002958359229336,0.0,516.4980077359238
150.0,14.002958359229336,0.0,520.3877183913415
151.0,14.002958359229336,0.0,524.2774290467592
152.0,14.002958359229336,0.0,528.1671397021769
153.0,14.002958359229336,0.0,532.0568503575946
154.0,14.002958359229336,0.0,535.9465610130122
155.0,14.002958359229336,0.0,539.83627166843
156.0,14.002958359229336,0.0,543.7259823238477
157.0,13.002747047855811,0.0,547.4767747414412
158.0,11.002324425108764,0.0,550.810812445928
159.0,10.00211311373524,0.0,553.7280954374913
160.0,10.00211311373524,0.0,556.5064601912304
161.0,10.00211311373524,0.0,559.2848249449695
162.0,6.001267868241144,0.0,561.5075167479608
163.0,6.001267868241144,0.0,563.1745356002043
164.0,3.000633934120572,0.0,564.4247997393411
165.0,3.000633934120572,0.0,565.2583091655544
166.0,2.000422622747048,0.0,565.9529003539434
167.0,0.0,0.0,566.2307368294088
168.0,0.0,0.0,566.2307368294088
169.0,2.000422622747048,0.0,566.5085733048742
170.0,3.000633934120572,0.0,567.2031644932632
171.0,5.00105655686762,0.0,568.3145103947588
172.0,5.00105655686762,0.0,569.7036927717198
173.0,5.00105655686762,0.0,571.0928751486808
174.0,2.000422622747048,0.0,572.0653028125353
175.0,2.000422622747048,0.0,572.6209757632831
176.0,2.000422622747048,0.0,573.176648714031
177.0,2.000422622747048,0.0,573.7323216647787
178.0,2.000422622747048,0.0,574.2879946155266
179.0,2.000422622747048,0.0,574.8436675662743
180.0,2.000422622747048,0.0,575.3993405170222
181.0,2.000422622747048,0.0,575.9550134677701
182.0,2.000422622747048,0.0,576.5106864185178
183.0,2.000422622747048,0.0,577.0663593692657
184.0,2.000422622747048,0.0,577.6220323200135
185.003,2.000422622747048,0.0,578.1793722896906
186.0,2.000422622747048,0.0,578.7333782216921
187.0,2.000422622747048,0.0,579.2890511724399
188.0,0.0,0.0,579.5668876479053
199.0,0.0,0.0,579.5668876479053
200.0,2.000422622747048,0.0,579.8447241233707
201.0,2.000422622747048,0.0,580.4003970741185
202.0,5.00105655686762,0.0,581.3728247379729
203.0,5.00105655686762,0.0,582.7620071149339
204.0,5.00105655686762,0.0,584.151189491895
205.0,5.00105655686762,0.0,585.540371868856
206.0,2.000422622747048,0.0,586.5127995327105
207.0,2.000422622747048,0.0,587.0684724834582
208.0,2.000422622747048,0.0,587.6241454342061
209.0,3.000633934120572,0.0,588.3187366225951
210.0,3.000633934120572,0.0,589.1522460488084
211.0,3.000633934120572,0.0,589.9857554750215
212.0,3.000633934120572,0.0,590.8192649012348
213.0,3.000633934120572,0.0,591.6527743274479
214.0,2.000422622747048,0.0,592.3473655158369
215.0,2.000422622747048,0.0,592.9030384665848
216.0,2.000422622747048,0.0,593.4587114173327
217.0,0.0,0.0,593.7365478927981
24451.776,0.0,0.0,593.7365478927981
24452.776,2.000422622747048,0.0,594.0143843682634
24453.776,3.000633934120572,0.0,594.7089755566524
24454.776,3.000633934120572,0.0,595.5424849828656
24455.776,5.00105655686762,0.0,596.6538308843612
24456.776,5.00105655686762,0.0,598.0430132613224
24457.776,5.00105655686762,0.0,599.4321956382834
24458.776,6.001267868241144,0.0,600.9602962528855
24459.776,6.001267868241144,0.0,602.627315105129
24460.776,8.001690490988192,0.0,604.5721704328379
24461.776,10.00211311373524,0.0,607.0726987112945
24462.776,11.002324425108764,0.0,609.9899817028578
24463.776,13.002747047855811,0.0,613.3240194073447
24464.776,13.002747047855811,0.0,616.9358935872971
24465.776,13.002747047855811,0.0,620.5477677672493
24466.776,13.002747047855811,0.0,624.1596419472016
24467.776,14.002958359229336,0.0,627.9104343647952
24468.776,14.002958359229336,0.0,631.8001450202129
24469.776,14.002958359229336,0.0,635.6898556756305
24470.776,14.002958359229336,0.0,639.5795663310482
24471.776,16.00338098197638,0.0,643.7471134617483
24472.776,16.00338098197638,0.0,648.1924970679139
24473.776,18.00380360472343,0.0,652.9157171493619
24474.776,18.00380360472343,0.0,657.9167737062752
24475.776,18.00380360472343,0.0,662.9178302631884
24476.776,19.004014916096956,0.0,668.057805057743
24477.776,19.004014916096956,0.0,673.3366980899387
24478.776,19.004014916096956,0.0,678.6155911221346
24479.776,21.004437538844,0.0,684.1723206297956
24480.776,23.004860161591054,0.0,690.2847230882047
24481.776,23.004860161591054,0.0,696.674962021896
24482.776,23.004860161591054,0.0,703.0652009555874
24483.776,23.004860161591054,0.0,709.4554398892789
24484.776,21.004437538844,0.0,715.5678423476878
24485.776,21.004437538844,0.0,721.4024083306314
24486.776,19.004014916096956,0.0,726.9591378382926
24487.776,19.004014916096956,0.0,732.2380308704883
