Time (s),Vehicle speed (km/h),Road grade (%),Cumulative distance (m)
0.0,19.004014916096956,0.0,0.0
1.0,19.004014916096956,0.0,5.2788930322872405
2.0,19.004014916096956,0.0,10.557786064574481
3.0,21.004437538844,0.0,16.114515572235632
4.0,21.004437538844,0.0,21.94908155527069
5.0,21.004437538844,0.0,27.78364753830575
6.0,21.004437538844,0.0,33.61821352134081
7.0,21.004437538844,0.0,39.45277950446735
8.0,19.004014916096956,0.0,45.00950901203702
9.0,19.004014916096956,0.0,50.28840204432426
10.0,19.004014916096956,0.0,55.5672950766115
11.0,18.00380360472343,0.0,60.70726987116605
12.0,16.00338098197638,0.0,65.43048995261398
13.0,16.00338098197638,0.0,69.87587355868801
14.0,16.00338098197638,0.0,74.32125716476205
15.0,16.00338098197638,0.0,78.76664077083608
16.0,16.00338098197638,0.0,83.21202437691012
17.0,16.00338098197638,0.0,87.65740798298415
18.0,16.00338098197638,0.0,92.10279158905819
19.0,16.00338098197638,0.0,96.54817519513222
20.0,14.002958359229336,0.0,100.71572232583233
21.0,13.002747047855811,0.0,104.46651474351734
22.0,11.002324425108764,0.0,107.80055244809573
23.0,11.002324425108764,0.0,110.8567536773002
24.0,10.00211311373524,0.0,113.774036668772
25.0,8.001690490988192,0.0,116.27456494722867
26.0,5.00105655686762,0.0,118.08050203720482
27.0,3.000633934120572,0.0,119.19184793870045
28.0,0.0,0.0,119.60860265180706
37.0,0.0,0.0,119.60860265180706
38.0,2.000422622747048,0.0,119.88643912718096
39.0,2.000422622747048,0.0,120.44211207792878
40.0,0.0,0.0,120.7199485533027
47.0,0.0,0.0,120.7199485533027
48.0,2.000422622747048,0.0,120.9977850286766
48.997,3.000633934120572,0.0,121.69029244358701
50.0,3.000633934120572,0.0,122.52630239801117
51.0,5.00105655686762,0.0,123.63764829950681
52.0,5.00105655686762,0.0,125.02683067637635
53.0,5.00105655686762,0.0,126.4160130532459
54.0,6.001267868241144,0.0,127.94411366784814
55.0,6.001267868241144,0.0,129.6111325200916
56.0,6.001267868241144,0.0,131.27815137233506
57.0,6.001267868241144,0.0,132.9451702245785
58.0,6.001267868241144,0.0,134.61218907691344
59.0,5.00105655686762,0.0,136.14028969142421
60.0,5.00105655686762,0.0,137.52947206838525
61.0,5.00105655686762,0.0,138.9186544451633
62.00000000000001,5.00105655686762,0.0,140.30783682203284
63.0,3.000633934120572,0.0,141.41918272352848
64.0,3.000633934120572,0.0,142.25269214965022
65.0,3.000633934120572,0.0,143.08620157577195
66.0,3.000633934120572,0.0,143.9197110018937
67.0,2.000422622747048,0.0,144.6143021903742
68.0,2.000422622747048,0.0,145.169975141122
69.0,0.0,0.0,145.44781161649593
84.0,0.0,0.0,145.44781161649593
84.997,2.000422622747048,0.0,145.72481458249666
86.0,2.000422622747048,0.0,146.2821545520823
87.0,2.000422622747048,0.0,146.8378275028301
88.0,2.000422622747048,0.0,147.39350045357793
89.0,0.0,0.0,147.67133692904332
377.0,0.0,0.0,147.67133692904332
378.0,3.000633934120572,0.0,148.08809164205843
379.0,5.00105655686762,0.0,149.19943754355407
380.0,5.00105655686762,0.0,150.5886199204236
381.0,6.001267868241144,0.0,152.11672053502585
382.0,6.001267868241144,0.0,153.78373938726932
383.0,8.001690490988192,0.0,155.72859471506965
384.0,8.001690490988192,0.0,157.9512865181524
385.0,8.001690490988192,0.0,160.17397832114366
386.0,10.00211311373524,0.0,162.67450659960033
387.0,10.00211311373524,0.0,165.4528713534309
388.0,10.00211311373524,0.0,168.23123610726148
389.0,10.00211311373524,0.0,171.00960086109205
390.0,10.00211311373524,0.0,173.78796561492265
391.0,10.00211311373524,0.0,176.5663303688447
392.0,10.00211311373524,0.0,179.3446951225838
393.0,10.00211311373524,0.0,182.12305987641437
394.0,10.00211311373524,0.0,184.90142463024495
395.0,10.00211311373524,0.0,187.67978938407552
396.0,11.002324425108764,0.0,190.5970723755473
397.0,11.002324425108764,0.0,193.6532736047518
398.0,11.002324425108764,0.0,196.70947483395628
399.0,11.002324425108764,0.0,199.76567606316075
400.0,11.002324425108764,0.0,202.82187729236526
401.0,11.002324425108764,0.0,205.87807852156973
402.0,11.002324425108764,0.0,208.9342797507742
403.0,10.00211311373524,0.0,211.85156274233748
404.0,6.001267868241144,0.0,214.07425454532876
405.0,3.000633934120572,0.0,215.3245186845571
405.997,3.000633934120572,0.0,216.15552758246787
407.0,0.0,0.0,216.57353255967996
420.0,0.0,0.0,216.57353255967996
421.0,2.000422622747048,0.0,216.85136903505386
422.0,6.001267868241144,0.0,217.9627149365495
423.0,11.002324425108764,0.0,220.32432497727348
423.997,14.002958359229336,0.0,223.78686205173403
425.0,14.002958359229336,0.0,227.68824183901626
426.0,13.002747047855811,0.0,231.43903425670123
427.0,13.002747047855811,0.0,235.05090843665354
428.0,13.002747047855811,0.0,238.66278261660585
429.0,13.002747047855811,0.0,242.27465679655816
430.0,13.002747047855811,0.0,245.88653097651044
431.0,14.002958359229336,0.0,249.63732339419545
432.0,14.002958359229336,0.0,253.52703404952166
433.0,16.00338098197638,0.0,257.6945811802218
434.0,16.00338098197638,0.0,262.1399647862958
435.0,18.00380360472343,0.0,266.86318486774377
436.0,18.00380360472343,0.0,271.8642414245656
437.0,18.00380360472343,0.0,276.86529798138747
438.0,18.00380360472343,0.0,281.8663545382093
439.0,18.00380360472343,0.0,286.8674110950312
440.0,18.00380360472343,0.0,291.868467651853
441.0,18.00380360472343,0.0,296.8695242086749
442.0,18.00380360472343,0.0,301.8705807654967
443.0,18.00380360472343,0.0,306.8716373223186
444.0,18.00380360472343,0.0,311.8726938791404
445.0,18.00380360472343,0.0,316.8737504359623
446.0,18.00380360472343,0.0,321.8748069927841
447.0,16.00338098197638,0.0,326.59802707423205
448.0,16.00338098197638,0.0,331.04341068030607
449.0,16.00338098197638,0.0,335.48879428638014
450.0,16.00338098197638,0.0,339.93417789245416
451.0,18.00380360472343,0.0,344.6573979739021
452.0,18.00380360472343,0.0,349.65845453072393
453.0,19.004014916096956,0.0,354.7984293252785
454.0,19.004014916096956,0.0,360.0773223575657
455.0,19.004014916096956,0.0,365.356215389853
456.0,19.004014916096956,0.0,370.6351084221402
457.0,19.004014916096956,0.0,375.9140014544275
458.0,19.004014916096956,0.0,381.1928944867147
458.997,19.004014916096956,0.0,386.4559508399057
460.0,19.004014916096956,0.0,391.7506805512892
461.0,18.00380360472343,0.0,396.89065534584375
462.0,18.00380360472343,0.0,401.8917119026656
463.0,18.00380360472343,0.0,406.8927684595789
464.0,18.00380360472343,0.0,411.8938250163093
465.0,18.00380360472343,0.0,416.8948815731311
466.0,18.00380360472343,0.0,421.895938129953
467.0,19.004014916096956,0.0,427.0359129245075
468.0,19.004014916096956,0.0,432.31480595679477
469.0,19.004014916096956,0.0,437.593698989082
470.0,19.004014916096956,0.0,442.87259202136926
471.0,19.004014916096956,0.0,448.1514850536565
472.0,21.004437538844,0.0,453.7082145613176
473.0,21.004437538844,0.0,459.5427805443527
474.0,19.004014916096956,0.0,465.09951005201384
475.0,19.004014916096956,0.0,470.3784030843011
476.0,19.004014916096956,0.0,475.6572961165883
477.0,19.004014916096956,0.0,480.93618914887554
478.0,18.00380360472343,0.0,486.0761639434301
479.0,18.00380360472343,0.0,491.07722050025194
480.0,18.00380360472343,0.0,496.0782770571653
481.00000000000006,18.00380360472343,0.0,501.07933361389564
482.0,18.00380360472343,0.0,506.0803901707175
483.00000000000006,18.00380360472343,0.0,511.08144672753934
484.0,18.00380360472343,0.0,516.0825032843612
485.00000000000006,16.00338098197638,0.0,520.8057233658092
486.0,16.00338098197638,0.0,525.2511069718832
487.0,14.002958359229336,0.0,529.4186541025833
488.0,14.002958359229336,0.0,533.3083647579095
489.0,14.002958359229336,0.0,537.1980754132358
489.99999999999994,14.002958359229336,0.0,541.087786068562
491.0,13.002747047855811,0.0,544.838578486247
491.99999999999994,13.002747047855811,0.0,548.4504526661992
493.0,13.002747047855811,0.0,552.0623268461516
493.99999999999994,11.002324425108764,0.0,555.3963645507299
495.0,11.002324425108764,0.0,558.4525657799344
496.00000000000006,11.002324425108764,0.0,561.508767009139
497.0,11.002324425108764,0.0,564.5649682382519
498.00000000000006,10.00211311373524,0.0,567.4822512298152
499.0,8.001690490988192,0.0,569.9827795082718
500.00000000000006,6.001267868241144,0.0,571.9276348359807
501.0,6.001267868241144,0.0,573.5946536882242
502.0,5.00105655686762,0.0,575.1227543028264
503.0,2.000422622747048,0.0,576.0951819666808
504.0,0.0,0.0,576.3730184420548
713.0,0.0,0.0,576.3730184420548
714.0,2.000422622747048,0.0,576.6508549174287
715.0,3.000633934120572,0.0,577.3454461059092
716.0,6.001267868241144,0.0,578.5957102451375
717.0,10.00211311373524,0.0,580.8184020481287
718.0,11.002324425108764,0.0,583.735685039692
719.0,11.002324425108764,0.0,586.7918862688965
720.0,11.002324425108764,0.0,589.848087498101
721.0,11.002324425108764,0.0,592.9042887273055
722.0,11.002324425108764,0.0,595.96048995651
723.0,11.002324425108764,0.0,599.0166911857144
724.0,13.002747047855811,0.0,602.3507288902929
725.0,13.002747047855811,0.0,605.9626030702451
726.0,13.002747047855811,0.0,609.5744772501974
727.0,13.002747047855811,0.0,613.1863514301498
728.0,13.002747047855811,0.0,616.7982256101021
729.0,14.002958359229336,0.0,620.549018027787
730.0,16.00338098197638,0.0,624.7165651584872
731.0,16.00338098197638,0.0,629.1619487645612
732.0,14.002958359229336,0.0,633.3294958953528
733.0,13.002747047855811,0.0,637.0802883129463
734.0,13.002747047855811,0.0,640.6921624928987
735.0,11.002324425108764,0.0,644.026200197477
736.0,8.001690490988192,0.0,646.6656467135749
737.0,6.001267868241144,0.0,648.6105020412838
738.0,5.00105655686762,0.0,650.138602655886
739.0,2.000422622747048,0.0,651.1110303197404
740.0,0.0,0.0,651.3888667951144
749.0,0.0,0.0,651.3888667951144
750.0,2.000422622747048,0.0,651.6667032704883
751.0,5.00105655686762,0.0,652.6391309343427
752.0,8.001690490988192,0.0,654.4450680243189
753.0,11.002324425108764,0.0,657.0845145404168
754.0,13.002747047855811,0.0,660.4185522449951
755.0,14.002958359229336,0.0,664.1693446626801
756.0,16.00338098197638,0.0,668.3368917933802
757.0,18.00380360472343,0.0,673.0601118749197
758.0,19.004014916096956,0.0,678.2000866693827
759.0,24.005071472964573,0.0,684.173570890059
760.0,27.00570540708515,0.0,691.2584010123223
761.0,32.006761963952776,0.0,699.4545770360814
762.0,34.007184586699815,0.0,708.6231807236949
763.0,37.007818520820386,0.0,718.4863755996973
764.0,39.00824114356743,0.0,729.0441616641804
765.0,39.00824114356743,0.0,739.8797842040373
766.0,39.00824114356743,0.0,750.7154067438942
767.0,39.00824114356743,0.0,761.5510292837511
768.0,39.00824114356743,0.0,772.386651823608
769.0,37.007818520820386,0.0,782.9444378879995
770.0,37.007818520820386,0.0,793.2243874772001
771.0,35.00739589807334,0.0,803.2265005909353
772.0,32.006761963952776,0.0,812.5340225161899
773.0,31.006550652579243,0.0,821.2858714906968
774.0,29.006128029832194,0.0,829.6209657521885
775.003,26.005494095711622,0.0,837.2843903343794
776.0,24.005071472964573,0.0,844.2094644833005
