Time (s),Vehicle speed (km/h),Road grade (%),Cumulative distance (m)
0.0,0.0,0.0,0.0
1.0,2.000422622747048,0.0,0.2778364756483506
2.0,2.000422622747048,0.0,0.8335094262132088
3.0,2.000422622747048,0.0,1.3891823771439884
4.0,5.00105655686762,0.0,2.3616100408154512
5.0,8.001690490988192,0.0,4.167547131066044
6.0,10.00211311373524,0.0,6.668075409522709
7.0,11.002324425108764,0.0,9.585358401268941
8.0,11.002324425108764,0.0,12.641559630290464
9.0,11.002324425108764,0.0,15.697760859494949
10.0,13.002747047855811,0.0,19.031798564164824
11.0,14.002958359229336,0.0,22.78259098157538
12.0,14.002958359229336,0.0,26.672301636993073
13.0,16.00338098197638,0.0,30.839848767876155
14.0,18.00380360472343,0.0,35.563068848958174
15.0,19.004014916096956,0.0,40.70304364351272
16.0,21.004437538844,0.0,46.2597731515398
17.0,21.004437538844,0.0,52.09433913448337
18.0,21.004437538844,0.0,57.92890511742695
19.0,21.004437538844,0.0,63.76347110018757
20.0,21.004437538844,0.0,69.59803708313115
21.0,19.004014916096956,0.0,75.1547665907923
22.0,19.004014916096956,0.0,80.43365962317102
23.0,19.004014916096956,0.0,85.71255265518381
24.0,19.004014916096956,0.0,90.99144568719662
25.0,19.004014916096956,0.0,96.27033871957534
26.0,19.004014916096956,0.0,101.54923175195407
27.0,19.004014916096956,0.0,106.82812478396686
28.0,19.004014916096956,0.0,112.10701781597966
29.0,21.004437538844,0.0,117.66374732400674
30.0,21.004437538844,0.0,123.49831330695031
31.000000000000004,23.004860161591054,0.0,129.6107157651763
32.0,23.004860161591054,0.0,136.00095469905068
33.0,23.004860161591054,0.0,142.39119363274207
34.0,23.004860161591054,0.0,148.78143256625052
35.0,23.004860161591054,0.0,155.17167149975896
36.0,23.004860161591054,0.0,161.56191043345035
37.0,23.004860161591054,0.0,167.9521493673247
38.0,21.004437538844,0.0,174.06455182555072
39.0,21.004437538844,0.0,179.89911780849428
