Time (s),Vehicle speed (km/h),Road grade (%),Cumulative distance (m)
0.0,0.0,0.0,0.0
1.0,2.000422622747048,0.0,0.2778364756483506
2.0,3.000633934120572,0.0,0.9724276638544234
3.0,5.00105655686762,0.0,2.08377356498414
4.0,5.00105655686762,0.0,3.4729559424940497
5.0,6.001267868241144,0.0,5.001056556547409
6.0,8.001690490988192,0.0,6.945911884256256
7.0,10.00211311373524,0.0,9.446440162529962
8.0,11.002324425108764,0.0,12.36372315409323
9.0,13.002747047855811,0.0,15.697760858580144
10.0,14.002958359229336,0.0,19.448553276356623
11.0,16.00338098197638,0.0,23.616100407422667
12.0,16.00338098197638,0.0,28.061484013039298
13.0,18.00380360472343,0.0,32.78470409393836
14.0,19.004014916096956,0.0,37.924678889224744
15.0,19.004014916096956,0.0,43.203571921420505
16.0,19.004014916096956,0.0,48.4824649525185
17.0,21.004437538844,0.0,54.03919446109445
18.0,21.004437538844,0.0,59.87376044422099
19.0,21.004437538844,0.0,65.70832642734753
20.0,21.004437538844,0.0,71.54289241010815
21.0,21.004437538844,0.0,77.37745839360062
22.0,21.004437538844,0.0,83.21202437672716
23.0,21.004437538844,0.0,89.0465903598537
24.0,19.004014916096956,0.0,94.6033198676978
25.0,19.004014916096956,0.0,99.88221289952764
26.0,19.004014916096956,0.0,105.16110593245524
27.0,19.004014916096956,0.0,110.4399989628214
28.0,19.004014916096956,0.0,115.7188919972127
29.0,19.004014916096956,0.0,120.99778502831069
30.0,19.004014916096956,0.0,126.27667806050644
31.000000000000004,19.004014916096956,0.0,131.5555710927022
32.0,21.004437538844,0.0,137.1123006001804
33.0,21.004437538844,0.0,142.94686658330693
34.0,21.004437538844,0.0,148.78143256606756
35.0,21.004437538844,0.0,154.61599854992593
36.0,21.004437538844,0.0,160.45056453268654
37.0,19.004014916096956,0.0,166.00729404016474
38.0,18.00380360472343,0.0,171.14726883545114
39.0,14.002958359229336,0.0,175.59265244070184
