Time (s),Vehicle speed (km/h),Road grade (%)
0.0,0.0,0.0
0.9969999999999999,2.000422622747048,0.0
1.9969999999999999,2.000422622747048,0.0
2.997,5.00105655686762,0.0
3.9970000000000003,5.00105655686762,0.0
5.0,8.001690490988192,0.0
5.997,8.001690490988192,0.0
6.997,8.001690490988192,0.0
7.997,8.001690490988192,0.0
8.997,8.001690490988192,0.0
9.997,8.001690490988192,0.0
10.997,8.001690490988192,0.0
11.997,10.00211311373524,0.0
12.997,10.00211311373524,0.0
13.997,13.002747047855811,0.0
15.0,13.002747047855811,0.0
16.0,14.002958359229336,0.0
16.997,16.00338098197638,0.0
17.997,16.00338098197638,0.0
19.0,18.00380360472343,0.0
19.997,18.00380360472343,0.0
20.997,18.00380360472343,0.0
22.0,18.00380360472343,0.0
22.997,18.00380360472343,0.0
23.997,18.00380360472343,0.0
24.997,18.00380360472343,0.0
25.997,18.00380360472343,0.0
26.997,18.00380360472343,0.0
27.997,19.004014916096956,0.0
28.997,19.004014916096956,0.0
29.997,19.004014916096956,0.0
30.996999999999996,19.004014916096956,0.0
32.0,19.004014916096956,0.0
32.997,19.004014916096956,0.0
33.997,19.004014916096956,0.0
34.997,19.004014916096956,0.0
35.997,19.004014916096956,0.0
37.0,18.00380360472343,0.0
37.997,16.00338098197638,0.0
38.997,13.002747047855811,0.0
39.997,13.002747047855811,0.0
40.997,11.002324425108764,0.0
41.997,10.00211311373524,0.0
42.997,8.001690490988192,0.0
43.997,8.001690490988192,0.0
44.997,8.001690490988192,0.0
45.997,8.001690490988192,0.0
47.0,8.001690490988192,0.0
47.997,11.002324425108764,0.0
48.997,14.002958359229336,0.0
49.997,14.002958359229336,0.0
50.997,14.002958359229336,0.0
51.997,16.00338098197638,0.0
52.997,16.00338098197638,0.0
53.997,16.00338098197638,0.0
55.0,16.00338098197638,0.0
55.997,18.00380360472343,0.0
56.997,18.00380360472343,0.0
58.0,18.00380360472343,0.0
58.997,19.004014916096956,0.0
59.997,19.004014916096956,0.0
60.997,19.004014916096956,0.0
62.00000000000001,19.004014916096956,0.0
62.997,19.004014916096956,0.0
63.99700000000001,19.004014916096956,0.0
64.997,19.004014916096956,0.0
65.997,19.004014916096956,0.0
66.997,19.004014916096956,0.0
67.997,19.004014916096956,0.0
68.997,18.00380360472343,0.0
69.997,18.00380360472343,0.0
70.997,18.00380360472343,0.0
71.997,18.00380360472343,0.0
72.997,18.00380360472343,0.0
73.997,18.00380360472343,0.0
74.997,18.00380360472343,0.0
75.997,18.00380360472343,0.0
77.0,19.004014916096956,0.0
77.997,19.004014916096956,0.0
79.0,21.004437538844,0.0
79.997,21.004437538844,0.0
80.997,21.004437538844,0.0
81.997,21.004437538844,0.0
83.0,21.004437538844,0.0
83.997,21.004437538844,0.0
85.0,21.004437538844,0.0
86.0,21.004437538844,0.0
86.997,21.004437538844,0.0
87.997,21.004437538844,0.0
89.0,19.004014916096956,0.0
89.997,19.004014916096956,0.0
90.997,18.00380360472343,0.0
91.997,18.00380360472343,0.0
93.0,18.00380360472343,0.0
93.997,14.002958359229336,0.0
94.997,14.002958359229336,0.0
95.997,14.002958359229336,0.0
96.997,14.002958359229336,0.0
97.997,14.002958359229336,0.0
98.997,14.002958359229336,0.0
99.997,16.00338098197638,0.0
101.0,16.00338098197638,0.0
101.997,16.00338098197638,0.0
102.997,16.00338098197638,0.0
103.997,16.00338098197638,0.0
104.997,18.00380360472343,0.0
105.997,18.00380360472343,0.0
106.997,19.004014916096956,0.0
107.997,19.004014916096956,0.0
108.997,19.004014916096956,0.0
110.0,19.004014916096956,0.0
111.0,19.004014916096956,0.0
111.997,19.004014916096956,0.0
112.997,19.004014916096956,0.0
113.997,19.004014916096956,0.0
114.997,16.00338098197638,0.0
116.0,16.00338098197638,0.0
116.997,13.002747047855811,0.0
117.997,10.00211311373524,0.0
118.997,10.00211311373524,0.0
119.997,3.000633934120572,0.0
120.997,0.0,0.0
348.997,0.0,0.0
349.997,2.000422622747048,0.0
350.997,3.000633934120572,0.0
352.0,5.00105655686762,0.0
352.997,5.00105655686762,0.0
354.0,8.001690490988192,0.0
354.997,8.001690490988192,0.0
356.0,11.002324425108764,0.0
356.997,11.002324425108764,0.0
357.997,13.002747047855811,0.0
358.997,16.00338098197638,0.0
360.0,18.00380360472343,0.0
360.997,19.004014916096956,0.0
362.0,19.004014916096956,0.0
362.997,19.004014916096956,0.0
364.0,18.00380360472343,0.0
364.997,16.00338098197638,0.0
366.0,16.00338098197638,0.0
366.997,14.002958359229336,0.0
367.997,14.002958359229336,0.0
368.997,16.00338098197638,0.0
369.997,18.00380360472343,0.0
370.997,18.00380360472343,0.0
372.0,18.00380360472343,0.0
372.997,18.00380360472343,0.0
373.997,18.00380360472343,0.0
375.0,19.004014916096956,0.0
375.997,19.004014916096956,0.0
376.997,19.004014916096956,0.0
378.0,19.004014916096956,0.0
378.997,19.004014916096956,0.0
379.997,19.004014916096956,0.0
380.997,19.004014916096956,0.0
381.997,19.004014916096956,0.0
383.0,18.00380360472343,0.0
383.997,16.00338098197638,0.0
384.997,16.00338098197638,0.0
386.0,13.002747047855811,0.0
386.997,10.00211311373524,0.0
388.0,10.00211311373524,0.0
389.0,10.00211311373524,0.0
389.997,11.002324425108764,0.0
390.997,10.00211311373524,0.0
391.997,8.001690490988192,0.0
393.0,8.001690490988192,0.0
393.997,10.00211311373524,0.0
394.997,10.00211311373524,0.0
395.997,11.002324425108764,0.0
396.997,11.002324425108764,0.0
397.997,11.002324425108764,0.0
399.0,11.002324425108764,0.0
399.997,10.00211311373524,0.0
400.997,10.00211311373524,0.0
401.997,8.001690490988192,0.0
403.0,6.001267868241144,0.0
403.997,5.00105655686762,0.0
404.997,5.00105655686762,0.0
405.997,6.001267868241144,0.0
406.997,6.001267868241144,0.0
408.0,6.001267868241144,0.0
408.997,6.001267868241144,0.0
409.997,6.001267868241144,0.0
410.997,6.001267868241144,0.0
411.997,8.001690490988192,0.0
413.0,10.00211311373524,0.0
413.997,10.00211311373524,0.0
414.997,10.00211311373524,0.0
415.997,11.002324425108764,0.0
