Time (s),Vehicle speed (km/h),Road grade (%)
0.0,16.00338098197638,0.0
1.0,16.00338098197638,0.0
2.0,16.00338098197638,0.0
3.0,16.00338098197638,0.0
4.0,16.00338098197638,0.0
5.0,16.00338098197638,0.0
6.0,16.00338098197638,0.0
7.0,19.004014916096956,0.0
8.0,19.004014916096956,0.0
9.0,21.004437538844,0.0
10.0,21.004437538844,0.0
11.0,21.004437538844,0.0
12.0,13.002747047855811,0.0
13.0,13.002747047855811,0.0
14.0,8.001690490988192,0.0
15.0,8.001690490988192,0.0
16.0,3.000633934120572,0.0
17.0,3.000633934120572,0.0
18.0,2.000422622747048,0.0
19.0,2.000422622747048,0.0
20.0,2.000422622747048,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,6.001267868241144,0.0
24.0,11.002324425108764,0.0
25.0,13.002747047855811,0.0
26.0,13.002747047855811,0.0
27.0,6.001267868241144,0.0
28.0,6.001267868241144,0.0
29.0,6.001267868241144,0.0
30.0,6.001267868241144,0.0
31.000000000000004,8.001690490988192,0.0
32.0,8.001690490988192,0.0
33.0,6.001267868241144,0.0
34.0,6.001267868241144,0.0
35.0,6.001267868241144,0.0
36.0,6.001267868241144,0.0
37.0,6.001267868241144,0.0
38.0,5.00105655686762,0.0
39.0,2.000422622747048,0.0
40.0,2.000422622747048,0.0
41.0,0.0,0.0
119.0,0.0,0.0
120.0,2.000422622747048,0.0
121.0,2.000422622747048,0.0
122.0,3.000633934120572,0.0
122.99999999999999,3.000633934120572,0.0
124.00000000000001,3.000633934120572,0.0
125.00000000000001,3.000633934120572,0.0
126.0,2.000422622747048,0.0
127.0,2.000422622747048,0.0
128.0,2.000422622747048,0.0
129.0,2.000422622747048,0.0
130.0,3.000633934120572,0.0
131.0,3.000633934120572,0.0
132.0,2.000422622747048,0.0
133.0,0.0,0.0
134.0,2.000422622747048,0.0
135.0,3.000633934120572,0.0
136.0,3.000633934120572,0.0
137.0,3.000633934120572,0.0
138.0,3.000633934120572,0.0
139.0,2.000422622747048,0.0
140.0,2.000422622747048,0.0
141.0,2.000422622747048,0.0
142.0,2.000422622747048,0.0
143.0,3.000633934120572,0.0
144.0,3.000633934120572,0.0
145.0,2.000422622747048,0.0
146.0,2.000422622747048,0.0
147.0,0.0,0.0
148.0,0.0,0.0
149.0,2.000422622747048,0.0
150.0,2.000422622747048,0.0
151.0,2.000422622747048,0.0
152.0,2.000422622747048,0.0
153.0,0.0,0.0
219.0,0.0,0.0
220.0,3.000633934120572,0.0
221.0,3.000633934120572,0.0
222.0,5.00105655686762,0.0
223.0,5.00105655686762,0.0
224.0,5.00105655686762,0.0
225.0,2.000422622747048,0.0
226.0,0.0,0.0
798.0,0.0,0.0
799.0,2.000422622747048,0.0
800.0,2.000422622747048,0.0
801.0,2.000422622747048,0.0
802.0,2.000422622747048,0.0
803.0,2.000422622747048,0.0
804.0,2.000422622747048,0.0
805.0,2.000422622747048,0.0
806.0,2.000422622747048,0.0
807.0,2.000422622747048,0.0
808.0,2.000422622747048,0.0
809.0,2.000422622747048,0.0
810.0,2.000422622747048,0.0
811.0,2.000422622747048,0.0
812.0,2.000422622747048,0.0
813.0,0.0,0.0
3064.0,0.0,0.0
3065.0,2.000422622747048,0.0
3066.0,2.000422622747048,0.0
3067.0,2.000422622747048,0.0
3068.0,2.000422622747048,0.0
3069.0,2.000422622747048,0.0
3070.0,2.000422622747048,0.0
3071.0,2.000422622747048,0.0
3072.0,2.000422622747048,0.0
3073.0,2.000422622747048,0.0
3074.0,3.000633934120572,0.0
3075.0,3.000633934120572,0.0
3076.0,3.000633934120572,0.0
3077.0,3.000633934120572,0.0
3078.0,2.000422622747048,0.0
3079.0,3.000633934120572,0.0
3080.0,3.000633934120572,0.0
3081.0,3.000633934120572,0.0
3082.0,3.000633934120572,0.0
3083.0,3.000633934120572,0.0
3084.0,5.00105655686762,0.0
3085.0,5.00105655686762,0.0
3086.0,5.00105655686762,0.0
3087.0,5.00105655686762,0.0
3088.0,6.001267868241144,0.0
3089.0,6.001267868241144,0.0
3090.0,6.001267868241144,0.0
3091.0,5.00105655686762,0.0
3092.0,5.00105655686762,0.0
3093.0,5.00105655686762,0.0
3094.0,3.000633934120572,0.0
3095.0,3.000633934120572,0.0
3096.0,3.000633934120572,0.0
3097.0,3.000633934120572,0.0
3098.0,3.000633934120572,0.0
3099.0,3.000633934120572,0.0
3100.0,3.000633934120572,0.0
3101.0,2.000422622747048,0.0
3102.0,2.000422622747048,0.0
3103.0,2.000422622747048,0.0
3104.0,2.000422622747048,0.0
3105.0,3.000633934120572,0.0
3106.0,3.000633934120572,0.0
3107.0,3.000633934120572,0.0
3108.0,3.000633934120572,0.0
3109.0,3.000633934120572,0.0
3110.0,3.000633934120572,0.0
3111.0,3.000633934120572,0.0
3112.0,3.000633934120572,0.0
3113.0,3.000633934120572,0.0
3114.0,3.000633934120572,0.0
3115.0,3.000633934120572,0.0
3116.0,3.000633934120572,0.0
3117.0,3.000633934120572,0.0
3118.0,3.000633934120572,0.0
3119.0,3.000633934120572,0.0
3120.0,3.000633934120572,0.0
3121.0,3.000633934120572,0.0
3122.0,3.000633934120572,0.0
3123.0,3.000633934120572,0.0
3124.0,3.000633934120572,0.0
3125.0,3.000633934120572,0.0
3126.0,3.000633934120572,0.0
3127.0,3.000633934120572,0.0
3128.0,3.000633934120572,0.0
3129.0,3.000633934120572,0.0
3130.0,3.000633934120572,0.0
3131.0,3.000633934120572,0.0
3132.0,3.000633934120572,0.0
3133.0,5.00105655686762,0.0
3134.0,5.00105655686762,0.0
3135.0,5.00105655686762,0.0
3136.0,5.00105655686762,0.0
3137.0,5.00105655686762,0.0
3138.0,5.00105655686762,0.0
3139.0,5.00105655686762,0.0
3140.0,5.00105655686762,0.0
3141.0,3.000633934120572,0.0
3142.0,3.000633934120572,0.0
3143.0,2.000422622747048,0.0
3144.0,0.0,0.0
3238.0,0.0,0.0
3239.0,2.000422622747048,0.0
3240.0,2.000422622747048,0.0
3241.0,2.000422622747048,0.0
3242.0,2.000422622747048,0.0
3243.0,3.000633934120572,0.0
3244.0,3.000633934120572,0.0
3245.0,3.000633934120572,0.0
3246.0,3.000633934120572,0.0
3247.0,3.000633934120572,0.0
3248.0,3.000633934120572,0.0
3249.0,3.000633934120572,0.0
3250.0,3.000633934120572,0.0
3251.0,5.00105655686762,0.0
3252.0,5.00105655686762,0.0
3253.0,5.00105655686762,0.0
3254.0,5.00105655686762,0.0
3255.0,5.00105655686762,0.0
3256.0,5.00105655686762,0.0
3257.0,3.000633934120572,0.0
3258.0,3.000633934120572,0.0
3259.0,3.000633934120572,0.0
3260.0,3.000633934120572,0.0
3261.0,3.000633934120572,0.0
3262.0,3.000633934120572,0.0
3263.0,3.000633934120572,0.0
3264.0,3.000633934120572,0.0
3265.0,3.000633934120572,0.0
3266.0,5.00105655686762,0.0
3267.0,5.00105655686762,0.0
3268.0,5.00105655686762,0.0
3269.0,5.00105655686762,0.0
3270.0,5.00105655686762,0.0
3271.0,5.00105655686762,0.0
3272.0,5.00105655686762,0.0
3273.003,5.00105655686762,0.0
3274.0,5.00105655686762,0.0
3275.0,5.00105655686762,0.0
3276.0,5.00105655686762,0.0
3277.0,3.000633934120572,0.0
3278.0,3.000633934120572,0.0
3279.0,3.000633934120572,0.0
3280.0,3.000633934120572,0.0
3281.0,3.000633934120572,0.0
3282.0,3.000633934120572,0.0
3283.0,3.000633934120572,0.0
3284.0,3.000633934120572,0.0
3285.0,3.000633934120572,0.0
3286.0,2.000422622747048,0.0
3287.0,2.000422622747048,0.0
3288.0,2.000422622747048,0.0
3289.0,2.000422622747048,0.0
3290.0,2.000422622747048,0.0
3291.0,2.000422622747048,0.0
3292.0,2.000422622747048,0.0
3293.0,2.000422622747048,0.0
3294.0,2.000422622747048,0.0
3295.0,2.000422622747048,0.0
3296.0,2.000422622747048,0.0
3297.0,2.000422622747048,0.0
3298.0,2.000422622747048,0.0
3299.0,2.000422622747048,0.0
3300.0,2.000422622747048,0.0
3301.0,3.000633934120572,0.0
3302.0,3.000633934120572,0.0
3303.0,3.000633934120572,0.0
3304.0,3.000633934120572,0.0
3305.0,3.000633934120572,0.0
3306.0,3.000633934120572,0.0
3307.0,2.000422622747048,0.0
3308.0,2.000422622747048,0.0
3309.0,2.000422622747048,0.0
3310.0,2.000422622747048,0.0
3311.0,2.000422622747048,0.0
3312.0,2.000422622747048,0.0
3313.0,2.000422622747048,0.0
3314.0,2.000422622747048,0.0
3315.0,2.000422622747048,0.0
